MISTO;2;;;;2017-01-03 07:32:00.000;námìstí 28. dubna, Brno
Nerudova;178;;;;;
Netopırky;122;;;;;
Netroufalky;971;;;;;
Netušilova;12;;;;;
Neumannova;2;;;;;
Neuilova;129;;;;;
Nezamyslova;19;;;;;
Nezvalova;34;;;;;
Nešverova;2;;;;;
Nivky;4;;;;;
Nohavicova;2;;;;;
Nopova;74;;;;;
Nouzová;2;;;;;
Novobranská;197;;;;;
Novodvorská;3;;;;;
Novolíšeòská;217;;;;;
Novomìstská;78;;;;;
Nová;1;;;;;
Nováèkova;125;;;;;
Nováèkova-21;1;;;;;
Nováèkova-51;3;;;;;
Nové nivky;1;;;;;
Nové námìstí;7;;;;;
Nové sady;196;;;;;
Nádraní;1381;;;;;
Nádraní-7;1;;;;;
Nádraní-x hybešova;1;;;;;
Nádvorní;139;;;;;
Náhorní;2;;;;;
Nálepkova;21;;;;;
Náplavka;31;;;;;
Nároní;1;;;;;
Návrší svobody;1;;;;;
Obecní;13;;;;;
Obilní trh;1303;;;;;
Obilní trh-11;1;;;;;
Obilní trh-u;1;;;;;
Oblá;586;;;;;
Obvodová;139;;;;;
Obøanská;51;;;;;
Obøanská-39a;1;;;;;
Obùrky;3;;;;;
Odbojáøská;16;;;;;
Oderská;48;;;;;
Odlehlá;1;;;;;
Okrouhlá;118;;;;;
Okruní;24;;;;;
Olbrachtovo námìstí;31;;;;;
Oldøišky keithové;1;;;;;
Olomoucká;72;;;;;
Olšová;4;;;;;
Olší;1;;;;;
Ondrouškova;43;;;;;
Ondrova;24;;;;;
Ondráèkova;10;;;;;
Ondøíèkovo námìstí;4;;;;;
Opavská;78;;;;;
Opletalova;113;;;;;
Optátova;16;;;;;
Opuštìná;13;;;;;
Opálkova;66;;;;;
Orlí;389;;;;;
Osová;32;;;;;
Ostopovická;1;;;;;
Ostrovaèická;7;;;;;
Ostruinová;4;;;;;
Ostrá;5;;;;;
Otakara ševèíka;26;;;;;
Otevøená;11;;;;;
Otiskova;1;;;;;
Ovocná;5;;;;;
Oøechovská;54;;;;;
Oøešínská;2;;;;;
Pahrbek;3;;;;;
Palachovo námìstí;85;;;;;
Palackého námìstí;36;;;;;
Palackého tøída;1435;;;;;
Palackého vrch;5;;;;;
Palcary;463;;;;;
Palcary-50;1;;;;;
Palírenská;2;;;;;
Panenská;4;;;;;
Panská;69;;;;;
Panská-12/14;1;;;;;
Pastrnkova;30;;;;;
Pastviny;77;;;;;
Pavlovská;49;;;;;
Pavlíkova;2;;;;;
Pechova;15;;;;;
Pechova-14;1;;;;;
Pekaøská;1105;;;;;
Pekaøská-22;1;;;;;
Pekárenská;34;;;;;
Pellicova;2248;;;;;
Pellicova-1B;1;;;;;
Peroutková;16;;;;;
Perunova;5;;;;;
Petra køivky;421;;;;;
Petrov;21;;;;;
Petrská;219;;;;;
Petrùvky;1;;;;;
Petøvaldská;2;;;;;
Pflegrova;2;;;;;
Pionırská;4;;;;;
Pisárecká;18;;;;;
Pivovarská;19;;;;;
Plachtova;3;;;;;
Plachty;57;;;;;
Plevova;10;;;;;
Plotní;122;;;;;
Plovdivská;111;;;;;
Plynárenská;2;;;;;
Pod borovníkem;1;;;;;
Pod cestou;1;;;;;
Pod holednou;1;;;;;
Pod horkou;18;;;;;
Pod hády;1;;;;;
Pod kaštany;267;;;;;
Pod kopcem;12;;;;;
Pod mniší;1;;;;;
Pod mniší horou;52;;;;;
Pod nemocnicí;58;;;;;
Pod sídlištìm;2;;;;;
Pod zahradami;1;;;;;
Pod èervenou;2;;;;;
Podbìlová;9;;;;;
Podhájí;3;;;;;
Podlesná;1;;;;;
Podlesí;5;;;;;
Podlipná;8;;;;;
Podlomní;2;;;;;
Podnikatelská;106;;;;;
Podnásepní;14;;;;;
Podolská;3;;;;;
Podpíseèná;46;;;;;
Podpìrova;23;;;;;
Podruhova;7;;;;;
Podsedky;13;;;;;
Podsednická;8;;;;;
Podskalská;1;;;;;
Podstránská;4;;;;;
Podveská;10;;;;;
Podìbradova;23;;;;;
Pohankova;6;;;;;
Pohoøelec;23;;;;;
Polní;627;;;;;
Poláèkova;30;;;;;
Polívkova;4;;;;;
Pompova;2;;;;;
Ponávka;338;;;;;
Ponávka-3b;1;;;;;
Popelova;1;;;;;
Popelákova;11;;;;;
Porhajmova;40;;;;;
Poráka;1;;;;;
Potocká;5;;;;;
Potácelova;17;;;;;
Poznaòská;78;;;;;
Poøíèí;426;;;;;
Poštovská;110;;;;;
Poštovská-5;2;;;;;
Poární;1;;;;;
Pramenná;5;;;;;
Pratecká;1;;;;;
Praská;80;;;;;
Praákova;36;;;;;
Preslova;3;;;;;
Prodlouená;2;;;;;
Prokešova;1;;;;;
Prokofjevova;29;;;;;
Prokopa velikého;1;;;;;
Prokopùv kopec;1;;;;;
Prostìjovská;10;;;;;
Prostøední;1;;;;;
Provazníkova;291;;;;;
Proškovo námìstí;5;;;;;
Prumperk;2;;;;;
Prušánecká;146;;;;;
Práèata;2;;;;;
Prùchodní;8;;;;;
Ptašínského;30;;;;;
Puchıøova;10;;;;;
Purkyòova;974;;;;;
Puškinova;3;;;;;
Pálavské;1;;;;;
Pálavské námìstí;243;;;;;
Páteøní;19;;;;;
Píseèník;1;;;;;
Píškova;2;;;;;
Pøadlácká;419;;;;;
Pøadlácká-2;2;;;;;
Pøadlácká-4;25;;;;;
Pøední;11;;;;;
Pøemyslovo námìstí;19;;;;;
Pøíkop;207;;;;;
Pøímá;7;;;;;
Pøírodní;113;;;;;
Pøístavní;335;;;;;
Pøístavní-u hráze;1;;;;;
Pøístavní-u kosa;1;;;;;
Pøívrat;19;;;;;
Pøízova;29;;;;;
Pøíèky;2;;;;;
Pøíèní;101;;;;;
Pšeník;25;;;;;
Pšikalova;3;;;;;
Radlas;9;;;;;
Radnická;179;;;;;
Raisova;4;;;;;
Rajhradská;3;;;;;
Rakovecká;806;;;;;
Rakovecká hotel;11;;;;;
Rakovecká zátoka;1;;;;;
Rakovecká-u kozla;8;;;;;
Rakovecká-u musila;8;;;;;
Ramešova;13;;;;;
Rašelinová;2;;;;;
Rašínova;62;;;;;
Rebešovická;11;;;;;
Reissigova;37;;;;;
Rekreaèní;12;;;;;
Renneská tøída;142;;;;;
Renèova;36;;;;;
Rerychova;116;;;;;
Resslova;35;;;;;
Revoluèní;11;;;;;
Rezkova;11;;;;;
Rená;1;;;;;
Rená-8;1;;;;;
Richtrova;4;;;;;
Riegrova;27;;;;;
Roháèkova;3;;;;;
Rokycanova;13;;;;;
Rokytova;226;;;;;
Rolencova;1;;;;;
Rolnická;153;;;;;
Rooseveltova;1331;;;;;
Rooseveltova divadla;1;;;;;
Rooseveltova u;1;;;;;
Rooseveltova wc;9;;;;;
Rosická;7;;;;;
Rosického námìstí;13;;;;;
Rostislavovo námìstí;23;;;;;
Rostislavovo námìstí1;2;;;;;
Rotalova;78;;;;;
Rotreklova;3;;;;;
Roubalova;6;;;;;
Rousínovská;12;;;;;
Rovinka;2;;;;;
Roviny;9;;;;;
Rovná;6;;;;;
Rozdrojovická;7;;;;;
Rozmarınová;7;;;;;
Rozárka;2;;;;;
Rudišova;11;;;;;
Rumištì;93;;;;;
Rumištì-11;2;;;;;
Ruská;20;;;;;
Ruskı vrch;1;;;;;
Rybkova;250;;;;;
Rybnická;10;;;;;
Rybníèek;20;;;;;
Rybáøská;47;;;;;
Rybízová;5;;;;;
Rygle;2;;;;;
Rysova;9;;;;;
Ryšánkova;30;;;;;
Rázusova;11;;;;;
Ríšova;4;;;;;
Rùová;1;;;;;
Sadaøská;1;;;;;
Sadovského;7;;;;;
Sady;1;;;;;
Sady-12;3;;;;;
Salajní;3;;;;;
Samoty;1;;;;;
Scheinerova;6;;;;;
Schodová;5;;;;;
Schreberovy zahrádky;6;;;;;
Schwaigrova;40;;;;;
Sedla;1;;;;;
Sedlákova;6;;;;;
Sedláèkova;56;;;;;
Seifertova;346;;;;;
Sejkorova;3;;;;;
Sekaninova;6;;;;;
Selská;11;;;;;
Sevastopolská;99;;;;;
Sevøená;1;;;;;
Sibiøská;12;;;;;
Sirotkova;95;;;;;
Skalní;2;;;;;
Skandinávská;106;;;;;
Skopalíkova;93;;;;;
Skorkovského;22;;;;;
Skoøepka;81;;;;;
Skryjova;3;;;;;
Skutilova;5;;;;;
Skácelova;114;;;;;
Skøivanova;117;;;;;
Skøivanova-2;1;;;;;
Skøivánèí;1;;;;;
Sladkovského;4;;;;;
Sladkého;2;;;;;
Sladovnická;5;;;;;
Sladová;19;;;;;
Sladová-2;3;;;;;
Sladová-4;1;;;;;
Slatinka;1;;;;;
Slatinská;10;;;;;
Slavkovská;5;;;;;
Slavíèkova;88;;;;;
Slepá;23;;;;;
Slepá-27;1;;;;;
Slevaèská;7;;;;;
Slezská;6;;;;;
Slovanské námìstí;86;;;;;
Slovinská;43;;;;;
Slovákova;51;;;;;
Sluneèná;10;;;;;
Sládkova;4;;;;;
Slámova;49;;;;;
Slívova;25;;;;;
Smetanova;563;;;;;
Smetanova-8;2;;;;;
Sobolova;4;;;;;
Sobotkova;4;;;;;
Sobìšická;31;;;;;
Sochorova;169;;;;;
Sochorova-36;10;;;;;
Sokolnická;6;;;;;
Sokolova;595;;;;;
Sokolova-2b;1;;;;;
Sokolská;75;;;;;
Solnièní;150;;;;;
Sosnová;1;;;;;
Soubìná;47;;;;;
Soudní;41;;;;;
Souhrady;24;;;;;
Soukenická;129;;;;;
Soukopova;11;;;;;
Sousední;1;;;;;
Souèkova;13;;;;;
Sovinec;1;;;;;
Sovova;8;;;;;
Spodní;131;;;;;
Spojovací;16;;;;;
Spolková;12;;;;;
Sportovní;89;;;;;
Sportovní-21 kaufland;1;;;;;
Spálená;8;;;;;
Spáèilova;31;;;;;
Spìšná;4;;;;;
Srbská;177;;;;;
Srnèí;3;;;;;
Stamicova;54;;;;;
Starobrnìnská;369;;;;;
Stará;31;;;;;
Stará dálnice;12;;;;;
Stará osada;247;;;;;
Stará-2;1;;;;;
Staré námìstí;5;;;;;
Stavební;6;;;;;
Staòkova;296;;;;;
Staòkova-42;1;;;;;
Stejskalova;7;;;;;
Stojanova;48;;;;;
Stojanova-14;2;;;;;
Strakatého;10;;;;;
Strmá;6;;;;;
Strnadova;26;;;;;
Stromovka;1;;;;;
Stránská;4;;;;;
Stránského;65;;;;;
Stránická;2;;;;;
Strání;1;;;;;
Studentská;84;;;;;
Studená;5;;;;;
Studnièní;1;;;;;
Studánka;150;;;;;
Støední;164;;;;;
Støedova;28;;;;;
Støelnice;2;;;;;
Støíova;1;;;;;
Sukova;202;;;;;
Suzova;6;;;;;
Sušilova;58;;;;;
Sušilova-3;1;;;;;
Svahová;2;;;;;
Svatopetrská;10;;;;;
Svatopluka èecha;120;;;;;
Svatoplukova;101;;;;;
Svitavská;54;;;;;
Svitavské nábøeí;10;;;;;
Svratecká;558;;;;;
Svratecká-3;2;;;;;
Sváná;458;;;;;
Synkova;73;;;;;
Síèka;1;;;;;
Sıpka;39;;;;;
Talichova;2;;;;;
Taussigova;2;;;;;
Technická;219;;;;;
Tenorova;3;;;;;
Terasová;1;;;;;
Tererova;6;;;;;
Terezy novákové;103;;;;;
Teslova;2;;;;;
Teyschlova;330;;;;;
Tichého;2;;;;;
Tilhonova;5;;;;;
Tišnovská;43;;;;;
Tkalcovská;121;;;;;
Tolstého;5;;;;;
Tomanova;14;;;;;
Tomeèkova;31;;;;;
Tomeèkova-5 za;3;;;;;
Tomešova;2;;;;;
Tomkovo námìstí;2;;;;;
Tomáškova;5;;;;;
Topolky;27;;;;;
Tovaèovského;2;;;;;
Toèná;27;;;;;
Traubova;152;;;;;
Traubova-24;1;;;;;
Traubova-28;1;;;;;
Trnitá;221;;;;;
Trnkova;395;;;;;
Troubská;3;;;;;
Trtílkova;2;;;;;
Trávníky;14;;;;;
Trávníèkova;6;;;;;
Trıbova;119;;;;;
Trní;9;;;;;
Tuháèkova;3;;;;;
Tumaòanova;1;;;;;
Turgenìvova;57;;;;;
Turistická;42;;;;;
Tuèkova;126;;;;;
Tuèkova-18;1;;;;;
Tuøanka;87;;;;;
Tuøanská;1;;;;;
Tuøanské námìstí;6;;;;;
Tvrdonická;3;;;;;
Tvrdého;49;;;;;
Tylova;11;;;;;
Tyršova;88;;;;;
Tyršùv sad;12;;;;;
Tábor;108;;;;;
Táborská;377;;;;;
Táborská-214;1;;;;;
Táborského nábøeí;11;;;;;
Tìsnohlídkova;62;;;;;
Tìšínská;41;;;;;
Tìební;21;;;;;
Tøískalova;18;;;;;
Tùmova;4;;;;;
U høištì;46;;;;;
U køivé;4;;;;;
U leskavy;3;;;;;
U luhu;3;;;;;
U potoka;7;;;;;
U pošty;254;;;;;
U sokolovny;6;;;;;
U velké;12;;;;;
U viaduktu;33;;;;;
U vleèky;9;;;;;
U vodárny;204;;;;;
U zoologické zahrady;72;;;;;
U èerveného;14;;;;;
Uhelná;1185;;;;;
Uhelná-u auto;15;;;;;
Uhlíøova;1;;;;;
Ukrajinská;131;;;;;
Ulièka;60;;;;;
Ulièka václava;1;;;;;
Uprkova;4;;;;;
Urbánkova;12;;;;;
Urxova;3;;;;;
Uzavøená;2;;;;;
Uzbecká;128;;;;;
V aleji;47;;;;;
V luzích;1;;;;;
V nové;3;;;;;
V újezdech;56;;;;;
Vachova;24;;;;;
Vackova;14;;;;;
Vaculíkova;41;;;;;
Valašská;4;;;;;
Valcha;13;;;;;
Valchaøská;23;;;;;
Valouškova;78;;;;;
Valtická;54;;;;;
Vaníèkova;1;;;;;
Vanèurova;2;;;;;
Vavøinecká;18;;;;;
Vaòhalova;278;;;;;
Vaòkovka;3;;;;;
Vaòkovo námìstí;4;;;;;
Vaškova;2;;;;;
Ve vaòkovce;62;;;;;
Vedlejší;30;;;;;
Vejrostova;57;;;;;
Vejrostova-U rampa;1;;;;;
Vejrostova-u zš;3;;;;;
Vejrostova-u školy;2;;;;;
Veleckého;4;;;;;
Veleslavínova;6;;;;;
Veletrní;58;;;;;
Velkopavlovická;146;;;;;
Velká klajdovka;1;;;;;
Venhudova;37;;;;;
Venhudova-14;1;;;;;
Venhudova-25;1;;;;;
Veselá;1408;;;;;
Veselá-1/3;3;;;;;
Veselá-12;1;;;;;
Veselá-Skrytá;1;;;;;
Veslaøská;166;;;;;
Veveøí;2095;;;;;
Veveøí-26;1;;;;;
Veveøí-28;1;;;;;
Veveøí-35;1;;;;;
Vilová;1;;;;;
Vinaøického;40;;;;;
Vinaøská;56;;;;;
Vinièní;459;;;;;
Vinièní-240;2;;;;;
Vinohradská;9;;;;;
Vinohrady;31;;;;;
Vitáskova;2;;;;;
Višòová;1;;;;;
Vlasty fialové;1;;;;;
Vlasty pittnerové;1;;;;;
Vlhká;135;;;;;
Vlkova;10;;;;;
Vlnitá;12;;;;;
Vltavská;39;;;;;
Vlárská;3;;;;;
Vlènovská;30;;;;;
Vnitøní;6;;;;;
Vodaøská;6;;;;;
Vodní;220;;;;;
Vodova;178;;;;;
Vohnoutova;3;;;;;
Vojanova;11;;;;;
Vojtova;102;;;;;
Volejníkova;3;;;;;
Volfova;5;;;;;
Vomáèkova;3;;;;;
Vondrákova;68;;;;;
Voronìská;52;;;;;
Voøíškova;263;;;;;
Vranovská;248;;;;;
Vranovská-77;1;;;;;
Vranovská-99;1;;;;;
Vrbenského;5;;;;;
Vrbovecká;1;;;;;
Vrchlického sad;109;;;;;
Vránova;20;;;;;
Vrázova;31;;;;;
Vsetínská;27;;;;;
Vychodilova;101;;;;;
Vycházková;2;;;;;
Vyhlídalova;10;;;;;
Vyhlídka;1;;;;;
Vymazalova;4;;;;;
Vysoká;10;;;;;
Vyškovská;4;;;;;
Vzdálená;1;;;;;
Vzhledná;6;;;;;
Václavkova;6;;;;;
Václavská;292;;;;;
Vápenka;6;;;;;
Váného;35;;;;;
Vídeòská;346;;;;;
Vídeòská-u unionu;1;;;;;
Vítìzná;15;;;;;
Vítìzslavy kaprálové;9;;;;;
Vıhon;5;;;;;
Vıletní;5;;;;;
Vıstavní;183;;;;;
Vıstavní-1;1;;;;;
Vızkumní;1;;;;;
Vıšina;9;;;;;
Vìstonická;102;;;;;
Vìtrná;22;;;;;
Všetièkova;18;;;;;
Wainerovo námìstí;7;;;;;
Weissova;4;;;;;
Wilsonùv les;12;;;;;
Wintrova;1;;;;;
Wollmanova;70;;;;;
Wurmova;6;;;;;
Ypsilantiho;33;;;;;
Ypsilantiho-5;2;;;;;
Za divadlem;626;;;;;
Za knìskım;4;;;;;
Za kostelem;7;;;;;
Za mostem;26;;;;;
Za parkem;1;;;;;
Za vodojemem;3;;;;;
Za školou;8;;;;;
Zachova;5;;;;;
Zahradnická;195;;;;;
Zahradníkova;285;;;;;
Zajeèí hora;29;;;;;
Zamilovanı hájek;1;;;;;
Zapletalova;171;;;;;
Zatloukalova;1;;;;;
Zavøená;11;;;;;
Zborovská;174;;;;;
Zderadova;11;;;;;
Zdráhalova;51;;;;;
Zeiberlichova;29;;;;;
Zeleného;10;;;;;
Zelná;4;;;;;
Zelnı trh;1075;;;;;
Zemkova;11;;;;;
Zemìdìlská;269;;;;;
Zengrova;1;;;;;
Zeyerova;4;;;;;
Zezulova;1;;;;;
Zikova;11;;;;;
Zlatníky;2;;;;;
Zlínská;4;;;;;
Zoubkova;74;;;;;
Zubatého;4;;;;;
Zvonaøka;16;;;;;
Zvonaøka-ÚAN nástupištì;1;;;;;
Zvìøinova;73;;;;;
Zábranského;3;;;;;
Zábrdovická;29;;;;;
Záhumní;7;;;;;
Záhøebská;77;;;;;
Zájezdní;1;;;;;
Zákoutí;2;;;;;
Zámecká;91;;;;;
Zámeènická;70;;;;;
Zámeènická-6;1;;;;;
Závist;2;;;;;
Závodní;1;;;;;
Závodského;1;;;;;
Závìtøí;2;;;;;
Zázmolí;2;;;;;
akátky;2;;;;;
beethovenova;1;;;;;
bratøí køièkù;2;;;;;
bratøí mrštíkù;3;;;;;
bratøí pelíškù;4;;;;;
bratøí èapkù;31;;;;;
bratøí ùrkù;4;;;;;
hrad špilberk;1;;;;;
husovickı tunel;1;;;;;
kaštanova;1;;;;;
kosmonautù;18;;;;;
kounicova;55;;;;;
námìstí;491;;;;;
námìstí 28. øíjna;10;;;;;
námìstí karla;9;;;;;
námìstí míru;14;;;;;
námìstí odboje;1;;;;;
námìstí republiky;84;;;;;
námìstí snp;107;;;;;
námìstí svobody;208;;;;;
námìstí svornosti;53;;;;;
park marie;1;;;;;
podchod;3;;;;;
podchod k;2;;;;;
pøístavištì;1;;;;;
pøístavní;2;;;;;
pøístavní-1;1;;;;;
pøístavní-2;1;;;;;
rokle;1;;;;;
sady osvobození;3;;;;;
splaviska;1;;;;;
tøída generála;97;;;;;
tøída kpt.;1034;;;;;
ulice;1;;;;;
ulice kosmonautù;22;;;;;
ulice èoupkovıch;16;;;;;
Údolní;1213;;;;;
Údolní-54;2;;;;;
Údolní-u porodnice;7;;;;;
Údolí oddechu;2;;;;;
Úhledná;1;;;;;
Újezdy;1;;;;;
Úlehle;2;;;;;
Úpatní;17;;;;;
Útìchovská;16;;;;;
Úvoz;348;;;;;
Úzká;146;;;;;
Úzká-Tesco parkovištì;1;;;;;
Úzká-Vaòkovka;1;;;;;
Èajkovského;14;;;;;
Èechyòská;70;;;;;
Èechyòská-x mlınská;1;;;;;
Èejkova;2;;;;;
Èejkovická;23;;;;;
Èermákova;29;;;;;
Èernohorská;102;;;;;
Èernopolní;639;;;;;
Èernopolní-3;1;;;;;
Èernopolní-44;1;;;;;
Èernovická;23;;;;;
Èernovické nábøeí;5;;;;;
Èernovièky;9;;;;;
Èernozemní;1;;;;;
Èerného;295;;;;;
Èerného-50;2;;;;;
Èerníkova;1;;;;;
Èertova rokle;2;;;;;
Èervenı kopec;5;;;;;
Èervinkova;18;;;;;
Èeská;38;;;;;
Èeská-28a;1;;;;;
Èeòka rùièky;56;;;;;
Èichnova;16;;;;;
Èihadla;1;;;;;
Ètvrtì;8;;;;;
Èápkova;167;;;;;
èoupkovıch èoupkovıch;1;;;;;
Øehoøova;60;;;;;
Øezáèova;61;;;;;
Øeèkovická;9;;;;;
Øímské námìstí;2;;;;;
Øípská;133;;;;;
Øíèanská;35;;;;;
Šafaøíkova;2;;;;;
Šaldova;11;;;;;
Šalounova;1;;;;;
Šaumannova;8;;;;;
Šelepova;21;;;;;
Šemberova;9;;;;;
Šeránkova;25;;;;;
Ševcova;2;;;;;
Ševelova;3;;;;;
Šeøíková;1;;;;;
Šikmá;1;;;;;
Šilingrovo námìstí;195;;;;;
Šimáèkova;9;;;;;
Široká;2;;;;;
Škrobárenská;14;;;;;
Škrochova;5;;;;;
Škroupova;72;;;;;
Škrétova;9;;;;;
Škárova;4;;;;;
Šmahova;17;;;;;
Šmejkalova;27;;;;;
Šmídkova;1;;;;;
Šoustalova;7;;;;;
Špaèkova;3;;;;;
Špilberk;58;;;;;
Špilberk-u hradu;1;;;;;
Špitálka;76;;;;;
Šromova;12;;;;;
Šrámkova;8;;;;;
Štefánikova;517;;;;;
Štefáèkova;9;;;;;
Štolcova;34;;;;;
Štouraèova;93;;;;;
Štursova;10;;;;;
Štıøické nábøeí;16;;;;;
Štìpánská;53;;;;;
Šujanovo námìstí;27;;;;;
Šumavská;425;;;;;
Švermova;73;;;;;
Švermùv park;5;;;;;
Švábenského;1;;;;;
Švédská;4;;;;;
Šámalova;60;;;;;
abovøeská;1;;;;;
abí;1;;;;;
ampachova;5;;;;;
arošická;35;;;;;
ebìtínek;1;;;;;
ebìtínská;96;;;;;
ebìtínská-u tunılku;5;;;;;
ebìtínská-x stará;1;;;;;
eleznièní;12;;;;;
erotínovo námìstí;202;;;;;
ilkova;9;;;;;
itná;46;;;;;
ivného;25;;;;;
ivotského;18;;;;;
ikova;152;;;;;
leb;1;;;;;
lutı kopec;33;;;;;
líbek;1;;;;;
abovøeské zahrádky;3;;;;;
